Series Name,Series Code,Country Name,Country Code,1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,70.4,70.43,..,70.3,..,..,..,71.22,65.86,71.92,65.83,62.27,65.32,61.16,60.48,61.55,58.43,..,64.34,57.52
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Guinea,GIN,..,..,..,..,..,..,..,..,..,46.31,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.87,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.61,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,58.22,56.62,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41.65,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,65.51,60.3,56.46,60.65,56.66,59.48,55.3,54.33,58,57.42,60.99,58.84,59.44,64.52,59.55,..,67.03,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.44,61.79,61.75,62.46,63.52,63.73,63.75,63.21,63.49,63.66,62.81,61.09,60.85,59.56
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Hungary,HUN,..,..,..,..,59.84,59.82,58.52,61.18,60.07,59.61,60.16,59.07,59.48,59.33,58.32,56.69,56.05,56.79,56.44,57.52,56.97,55.26,55.5,55.35,55.46,54.95,54.44,53.62,56.95,56.86
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Iceland,ISL,..,..,..,..,..,..,81.17,77.88,78.63,76.86,80.43,80.87,76.5,79.55,78.37,75.8,75.76,77.68,78.71,78.8,79.68,80.7,81.6,79.5,80.22,78.14,76.77,76.18,66.08,66.91
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,India,IND,..,18.13,..,..,..,..,..,14.98,..,..,..,..,23.27,..,..,..,..,17.2,..,16.67,..,..,..,..,..,14.11,15.68,16.35,17.62,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Indonesia,IDN,50.39,54.01,..,54.05,55.36,52.13,51.87,50.99,44.58,49.34,42.96,42.93,48.79,48.18,48.04,53.16,50.86,52.98,52.22,53.12,52.08,51.76,51.59,51.8,52.51,54.2,55.07,53.48,51.59,50.6
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,15.62,14.84,12.88,11.28,12.07,11.26,10.1,10.76,9.14,8.54,9.17,10.89,..,11.81,11.03,8.41,8.18,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.28,..,..,..,..,20.66,..,..,..,..,..,..,..,..,10.5,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Ireland,IRL,54.44,55.84,54.03,54.6,55.81,..,62.83,63.28,63.4,62.02,61.21,61.03,63.5,62.16,65.06,63.95,63.27,61.3,59.86,59.63,59.37,58.11,56.99,58.8,57.87,58.89,58.6,55.54,57.21,59.19
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.52,55.46,54.57,66.09,65.7,66.12,65.9,65.24,65.51,65.86,64.62,62.46,62.78,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Italy,ITA,57.93,57.8,56.91,57.88,57.62,58.04,59.51,60.45,60.31,60.53,59.61,61.25,60.88,59.6,58.73,58.95,58.3,58,57.24,57.84,56.89,57.03,56.03,56.45,55.94,55.41,55.14,53.03,53.7,54.22
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.17,54.59,52.7,52.57,53.42,52.95,53.12,..,56.57,58.08,57.82,59.05,61.16,57.61,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.21,42.3,..,42.33,42.47,43.26,44.75,44.81,44.59,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.16,11.98,10.4,10.4,9.33,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Kenya,KEN,..,..,..,..,..,..,71.74,..,..,..,..,..,70.93,70.93,..,..,..,..,..,..,..,..,..,66.47,..,..,64.81,..,60.58,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.71,..,..,..,30.96,47.1,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,"Korea, Rep.",KOR,..,..,..,..,..,..,..,48.07,49.91,51.21,48.86,50.29,50.57,50.47,50.44,49.88,48.91,49.4,49.95,49.5,50.12,52.05,53.04,53.03,53.91,53.61,53.54,52.33,52.62,54
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Kosovo,XKX,..,..,..,..,..,..,..,38.57,..,..,..,..,..,..,..,..,..,..,..,30.2,30.27,30.07,22.84,22.04,23.43,23.34,23.61,23.73,22.61,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.33,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.63,55.72,51.82,52.69,52.09,49.72,46.84,47.13,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.14,..,..,..,..,..,..,54.63,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Latvia,LVA,..,..,..,..,..,65.88,63.11,62.36,62.96,66.29,65.19,64.44,63.72,64.91,65.46,66.77,65.12,63.11,60.93,61.19,61.14,60.63,60.88,61.41,62.22,62.53,61.8,62.96,50.37,51.39
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21.17,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.92,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.62,..,..,..,75.34,..,76.94,43.77,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Lithuania,LTU,..,..,..,..,..,63.71,66.83,71.3,70.2,70.91,71.55,66.01,64.88,60.67,59.83,59.91,60.78,59.97,58.85,58.39,56.67,56.93,55.84,55.24,54.29,54.06,53.43,52.69,52.57,52.58
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Luxembourg,LUX,60,50.45,46.52,52.33,51.12,..,50.87,49.46,54.68,54.68,56.87,56.23,54.88,57.21,55.8,53.89,51.49,52.29,50.68,53.64,52.48,53.33,54.1,54.56,57.37,57.53,55.33,56.35,54.17,51.68
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.65,72.45,73.04,70.43,71.93,39.99,70.12,69.82,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Madagascar,MDG,..,..,..,..,..,..,..,..,59.11,..,..,..,..,..,..,..,..,..,..,80.14,..,..,68.61,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,67.16,..,..,..,..,..,58.91,..,68.62,..,..,..,58.34,..,..,56.63,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.89,49.59,52.73,53.44,53.86,53.1,53.88,54.38,53.8,51.73,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,42.78,..,..,..,..,71.89,..,64.89,..,..,65.26,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.68,53.15,50.12,55.1,62.29,51.26,..,65.15,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Malta,MLT,..,..,..,..,..,..,..,60.94,63.75,61.9,61.05,56.7,56.91,51.3,56.45,52.94,54.38,55.51,56.7,60.97,62.06,63.88,62.65,62.31,66.14,65.39,64.18,66.57,68.3,72.84
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.28,..,45.2,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.87,..,..,..,..,43.37,..,32.74,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Mauritius,MUS,..,..,..,..,..,..,..,..,45.13,49.43,51.06,51.19,52.12,52.42,51.36,51.8,52.4,52.98,..,50.6,51.44,50.69,51.64,51.79,51.14,49.99,61.93,58.79,51.41,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,40.71,41.72,43.05,50.13,51.52,51.87,51.35,51.31,50.27,50.19,51.16,50.76,50.01,50.02,49.58,48.78,49.34,50.07,45.26,48.66,49.3
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.82,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Moldova,MDA,..,..,..,..,..,..,..,65.86,64.5,63.87,62.68,60.62,59.44,59.46,60.35,60.3,60.96,63.11,64.98,64.81,64.51,69.27,69.35,68.54,67.98,66.73,68.24,68.1,72.76,73.65
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33.09,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,57.25,..,..,57.75,..,54.29,52.22,52.78,52.46,51.16,50.23,51.35,50.95,49.51,50.58,47.8,53.69,50.08,46.59,50.51
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.59,52.6,50.94,53.76,53.58,52.34,50.87,51.13,52.77,47.8,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,31.38,30.91,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.52,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.68,..,35.99,35.31,43.08,49.17,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Namibia,NAM,..,51.19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.17,..,57.76,59.39,65.3,..,75.43,..,58.15,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.95,..,..,..,..,..,..,..,69.69,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.15,..,..,..,..,..,..,..,..,34.05,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Netherlands,NLD,..,..,..,65.43,65.96,66.87,69.11,69.32,69.82,70.78,70.94,70.84,69.59,68.44,69.14,69.66,70.16,68.57,67.62,68.37,66.8,66.45,67.11,66.87,66.27,66.3,66.86,66.23,68.2,68.38
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.62,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,47.25,65.5,67.45,68.59,67.95,68.45,69.07,67.23,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Nicaragua,NIC,..,..,..,..,..,..,..,..,52.58,..,..,..,59.49,..,..,..,..,..,..,71.16,..,56.04,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.27,..,..,41.88,..,..,33.87,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.24,..,..,60.65,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,62.92,62.87,63.2,62.69,61.02,59.05,59.96,59.84,60.3,58.58,56.47,56.03,54.61,54.55,56.75,55.37,54.17,52.29
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Norway,NOR,..,..,..,72.33,72.61,73.28,73.02,72.68,73.4,73.09,72.09,70.99,69.59,70.36,71.56,71.92,70.06,68.39,67.78,67,67.32,66.47,65.52,64.54,63.95,64.74,63.86,62.16,61.04,57.06
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.99,35.6,..,..,24.26,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,10.02,12.66,11.32,9.68,10.57,11.16,11.05,11.42,12.79,10.42,11.38,10.41,..,10.5,10.25,..,13.17,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Palau,PLW,..,..,..,..,..,..,..,58.46,..,..,..,..,..,..,..,..,..,..,..,..,..,52.5,..,..,..,..,..,57.86,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Panama,PAN,..,..,..,..,46.28,..,..,..,..,..,48.79,..,..,56.92,57.72,48.57,58.31,58.31,55.92,56.52,59.3,59.17,59.58,59.38,59.17,60.7,61.23,62.03,53.01,55.89
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.86,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Paraguay,PRY,..,..,..,..,..,68.47,67.05,..,65.73,63.19,60.43,62.81,65.41,58.46,60.95,60.36,65.8,63.43,64.49,69.67,65.28,62.25,62.57,64.29,64.19,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,60.75,63.08,62.36,58.51,62.18,64.87,66.07,66.16,68.08,67.19,65.93,66.66,64.11,62.36,63.89,65.58,65.58,66.46,54.98,63.82,65.76
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,47.94,..,..,..,..,..,..,..,..,..,..,61.72,62.11,63.01,39.79,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Poland,POL,..,..,..,..,64.64,65.23,65.45,65.17,64.93,63.03,61.01,59.13,58.05,54.23,53.24,53.2,52.75,52.63,52.09,51.75,50.94,50.54,49.54,48.95,48.21,47.22,45.83,44.56,46.37,46.78
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Portugal,PRT,60.29,58.36,53.16,56.61,57.81,59.85,62.78,62.85,61.27,63.99,65.16,62.32,64.3,65.45,66,66.38,69.16,70.08,71.78,72.83,73.88,73.63,73.51,73.03,73.35,72.65,73.67,69.87,68.68,70.49
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Puerto Rico,PRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.94,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Qatar,QAT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,37.9,100,45.98,..,48.5,..,50.29,51.35,53.02,59.67
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Romania,ROU,..,..,..,..,68.84,67.32,66.7,66.56,65.69,62.65,61.74,63.62,59.89,60.3,58.43,56.14,55.15,55.7,55.41,55.06,54.57,54.88,54.4,53.65,55.16,54.56,53.02,51.94,47.36,47.89
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.24,71.97,71.65,70.71,70.28,69.49,69.2,61.8,61.52,60.21,59.5,59.58,59.94
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.9,..,..,46.21,47.7,46.21,52.78,49.12,50.94
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.07,..,..,..,..,44.24,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,San Marino,SMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.28,14.15,16.96,23.53,30.6,30.32
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.57,..,..,..,24.51,27.91,19.92,28.43,22.28,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.43,50.56,49.41,48.95,47.36,49.44,51.64,50.95,51.83,52.68,52.71,52.24,51.78,54.95,56.27
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70.7,69.65,67.41,67.49,67.1,62.98,62.24,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,34.73,..,..,..,..,..,..,..,..,..,..,35.27,..,..,..,53.26,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.98,69,..,..,..,68.35,..,..,..,..,..,..,62.41,61.31
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Slovak Republic,SVK,..,..,..,..,..,69.29,69.18,69.44,68.79,67.8,68.01,67.52,64.46,64.85,64.31,64.24,62.97,63.07,58.93,58.93,59.04,58.08,58.13,58.24,58.31,57.45,56.86,55.57,57.09,57.74
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Slovenia,SVN,..,..,..,68.7,69.02,66.24,63.63,61.74,60.45,59.11,57.72,60.22,60.8,60.13,58.93,59.29,58.75,58.16,56.32,55.64,54.69,54.28,53.56,52.73,54.11,55.01,53.22,51.62,50.22,50.61
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86.62,..,..,..,..,..,..,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.26,..,..,..
"Labor force with intermediate education, female (% of female working-age population with intermediate education)",SL.TLF.INTM.FE.ZS,South Africa,ZAF,..,..,..,..,..,..,..,54.81,55.03,54.56,53.7,51.01,51.78,52.86,52.9,67.81,65.06,62.15,62.89,..,62.39,60.85,62.46,63.21,63.28,62.25,62.33,57.29,59.92,61.42
